id,organization_id,type,species,breed_primary,breed_secondary,is_mixed,color_primary,color_secondary,color_tertiary,age,gender,size,coat,name,status,spayed_neutered,house_trained,declawed,special_needs,shots_current,children_friendly,dogs_friendly,cats_friendly,email,phone,city,state,postcode,county,country,published_at,distance
73836771,TX2012,Dog,Dog,Labrador Retriever,,False,,,,Baby,Female,Large,,Scarlet,adoptable,False,False,,False,False,True,True,True,aharapplications11@gmail.com,,Fort Worth,TX,76108,48439,US,2024-11-05T08:40:31+0000,146.4378
73836765,OK481,Cat,Cat,Domestic Short Hair,,False,Brown / Chocolate,,,Baby,Male,Small,,Lizzy_1,adoptable,False,False,False,False,True,,,,tlarvidson@sandspringsok.org,(918) 246-2543,Sand Springs,OK,74063,40143,US,2024-11-05T08:39:58+0000,383.0531
73836763,OK481,Cat,Cat,Domestic Short Hair,,False,Brown / Chocolate,White,,Baby,Male,Small,,Lizzy_4,adoptable,False,False,False,False,True,,,,tlarvidson@sandspringsok.org,(918) 246-2543,Sand Springs,OK,74063,40143,US,2024-11-05T08:39:58+0000,383.0531
73836764,OK481,Cat,Cat,Domestic Short Hair,,False,Gray / Blue / Silver,,,Baby,Male,Small,,Lizzy_6,adoptable,False,False,False,False,True,,,,tlarvidson@sandspringsok.org,(918) 246-2543,Sand Springs,OK,74063,40143,US,2024-11-05T08:39:58+0000,383.0531
73836735,TX1950,Cat,Cat,Domestic Short Hair,,False,Black,White,,Adult,Male,Medium,,Teddy,adoptable,True,False,False,False,True,,,,adopt@houstonpetsalive.org,,Houston,TX,77092,48201,US,2024-11-05T08:38:33+0000,245.6798
73836726,TX1888,Dog,Dog,Cattle Dog,Australian Shepherd,True,White / Cream,Gray / Blue / Silver,,Baby,Male,Medium,,Flash TW,adoptable,True,False,,False,True,,True,,gclements@godsdogsrescue.org,,Austin,TX,78701,48453,US,2024-11-05T08:37:57+0000,112.0645
73836725,TX1888,Dog,Dog,Cattle Dog,Australian Shepherd,True,White / Cream,Apricot / Beige,,Baby,Male,Medium,Medium,Hulk TW,adoptable,True,False,,False,True,True,True,,gclements@godsdogsrescue.org,,Austin,TX,78701,48453,US,2024-11-05T08:37:56+0000,112.0645
73836724,TX1888,Dog,Dog,Cattle Dog,Australian Shepherd,True,White / Cream,Gray / Blue / Silver,,Baby,Female,Medium,,Arrow TW,adoptable,True,False,,False,True,,True,,gclements@godsdogsrescue.org,,Austin,TX,78701,48453,US,2024-11-05T08:37:56+0000,112.0645
73836721,TX1888,Dog,Dog,Cattle Dog,Australian Shepherd,True,Brown / Chocolate,Black,,Baby,Male,Medium,Medium,Drax TW,adoptable,True,False,,False,True,True,True,,gclements@godsdogsrescue.org,,Austin,TX,78701,48453,US,2024-11-05T08:37:56+0000,112.0645
73836667,KS54,Dog,Dog,Chihuahua,,False,Yellow / Tan / Blond / Fawn,White / Cream,,Adult,Male,Small,,Little Buddy,adoptable,True,False,,False,True,,,True,kchs@kingmancountyhumanesociety.org,,Kingman,KS,67068,20095,US,2024-11-05T07:54:43+0000,446.8356
73836581,TX2337,Dog,Dog,Shih Tzu,Mixed Breed,True,,,,Baby,Female,Small,,Emily,adoptable,False,False,,False,False,,,,savinghopeinquiries@gmail.com,,Fort Worth,TX,76102,48439,US,2024-11-05T07:51:44+0000,153.5617
73836579,LA278,Cat,Cat,Domestic Short Hair,,True,,,,Young,Female,Large,,Aurora,adoptable,True,False,False,False,True,,,,animalservices@bossiercity.org,(318) 741-8499,Bossier City,LA,71111,22915,US,2024-11-05T07:51:03+0000,337.9339
73836531,TX225,Dog,Dog,Labrador Retriever,Mixed Breed,True,,,,Adult,Male,Large,,Donald,adoptable,True,False,,False,False,,,,adoptapet@cityofirving.org,(972) 721-2256,Irving,TX,75038,48113,US,2024-11-05T07:44:55+0000,171.6956
73836506,TX252,Dog,Dog,Shepherd,Mixed Breed,True,,,,Young,Male,Large,,Dexter,adoptable,False,False,,False,True,,,,lockhartanimalservices@lockhart-tx.org,(512) 398-4401,Lockhart,TX,78644,48055,US,2024-11-05T07:29:12+0000,135.0483
73836508,TX252,Dog,Dog,Shepherd,Mixed Breed,True,,,,Young,Male,Large,,Brian,adoptable,False,False,,False,True,,,,lockhartanimalservices@lockhart-tx.org,(512) 398-4401,Lockhart,TX,78644,48055,US,2024-11-05T07:29:12+0000,135.0483
73836505,TX252,Dog,Dog,Dutch Shepherd,Mixed Breed,True,,,,Adult,Female,Large,,Trinity,adoptable,False,False,,False,True,,,,lockhartanimalservices@lockhart-tx.org,(512) 398-4401,Lockhart,TX,78644,48055,US,2024-11-05T07:29:12+0000,135.0483
73836428,NM124,Dog,Dog,Australian Shepherd,Border Collie,True,,,,Young,Male,Medium,,Brewster,adoptable,False,False,,False,False,,,,evrasstaff@gmail.com,(505) 384-5117,Moriarty,NM,87035,35057,US,2024-11-05T07:26:25+0000,470.488
73836385,TX976,Dog,Dog,Border Collie,,True,,,,Baby,Male,Large,,Louis,adoptable,True,False,,False,True,,,,animalshelter@collincountytx.gov,(972) 547-7292,McKinney,TX,75070,48085,US,2024-11-05T07:20:59+0000,206.1393
73836383,TX976,Dog,Dog,American Staffordshire Terrier,,True,,,,Adult,Female,Large,,Royalty,adoptable,True,False,,False,True,,,,animalshelter@collincountytx.gov,(972) 547-7292,McKinney,TX,75070,48085,US,2024-11-05T07:20:59+0000,206.1393
73836216,TX2877,Cat,Cat,Domestic Short Hair,,False,Tabby (Brown / Chocolate),,,Senior,Male,Large,,Moody,adoptable,True,True,True,False,True,,,,rescue.cathaven@gmail.com,,Katy,TX,77493,,US,2024-11-05T07:13:45+0000,224.4952
73836254,TX1744,Dog,Dog,Chihuahua,Dachshund,True,,,,Senior,Male,Small,,Winslo,adoptable,False,False,,False,True,,,,redoakacc@redoaktx.org,(469) 218-7721,Red Oak,TX,75154,48139,US,2024-11-05T07:06:58+0000,167.9191
73836173,TX1174,Dog,Dog,Rottweiler,Labrador Retriever,True,,,,Young,Female,Large,,Acorn,adoptable,True,False,,False,False,True,True,True,contact@LegacyHumaneSociety.org,(469) 609-7387,McKinney,TX,75070,48085,US,2024-11-05T06:46:45+0000,201.6758
73836109,TX2467,Dog,Dog,Border Collie,Staffordshire Bull Terrier,True,Black,White / Cream,,Adult,Male,Large,Short,Bocephus,adoptable,True,True,,False,True,,True,,waitingunderthewillow@gmail.com,713-962-9813,Houston,TX,77035,48201,US,2024-11-05T06:25:29+0000,249.705
73835878,LA133,Dog,Dog,Pit Bull Terrier,,True,"Tricolor (Brown, Black, & White)",,,Young,Male,Large,,Possum,adoptable,False,False,,False,True,,,,lbourque@slpgov.net,(337) 948-6184,Opelousas,LA,70570,22097,US,2024-11-05T06:07:11+0000,426.8726
73835879,LA133,Dog,Dog,Terrier,,False,Brown / Chocolate,,,Young,Female,Medium,,Margarite,adoptable,False,False,,False,True,,,,lbourque@slpgov.net,(337) 948-6184,Opelousas,LA,70570,22097,US,2024-11-05T06:07:11+0000,426.8726
73835619,TX2269,Dog,Dog,Anatolian Shepherd,Golden Retriever,True,Yellow / Tan / Blond / Fawn,White / Cream,,Adult,Female,Large,Medium,Mabel the Water loving Socialite,adoptable,True,True,,False,True,True,True,False,michelleboswell@threelittlepittiesrescue.org,,Friendswood,TX,77546,48167,US,2024-11-05T05:30:15+0000,269.093
73835456,TX1568,Dog,Dog,Terrier,,True,"Tricolor (Brown, Black, & White)",,,Baby,Male,Small,,Swiss Rolls: Bjorn,adoptable,False,False,,False,False,,,,adopt@codysfriendsrescue.com,,Dallas,TX,75248,48113,US,2024-11-05T05:14:13+0000,187.2222
73835453,TX1568,Dog,Dog,Catahoula Leopard Dog,,True,,,,Baby,Male,Small,,Eras: Harry pka Russet,adoptable,False,False,,False,True,True,True,,adopt@codysfriendsrescue.com,,Dallas,TX,75248,48113,US,2024-11-05T05:14:13+0000,187.2222
73835455,TX1568,Dog,Dog,Catahoula Leopard Dog,,True,,,,Baby,Male,Small,,Eras: Travis pka Yukon,adoptable,False,False,,False,True,True,True,,adopt@codysfriendsrescue.com,,Dallas,TX,75248,48113,US,2024-11-05T05:14:13+0000,187.2222
73835452,TX1568,Dog,Dog,Catahoula Leopard Dog,,True,,,,Baby,Female,Small,,Eras: Taylor pka Sweet Potato,adoptable,False,False,,False,True,True,True,,adopt@codysfriendsrescue.com,,Dallas,TX,75248,48113,US,2024-11-05T05:14:12+0000,187.2222
73835262,TX677,Cat,Cat,Domestic Short Hair,,True,,,,Young,Male,Medium,,Cat Condo #15,adoptable,False,False,False,False,True,,,,animalcontrol@ci.greenville.tx.us,(903) 457-2990,Greenville,TX,75402,,US,2024-11-05T05:08:58+0000,225.2375
73835248,TX677,Dog,Dog,McNab,Collie,True,,,,Adult,Male,Medium,,Dog Kennel # 5 Ruger,adoptable,False,False,,False,True,,,,animalcontrol@ci.greenville.tx.us,(903) 457-2990,Greenville,TX,75402,,US,2024-11-05T05:08:57+0000,225.2375
73835258,TX677,Cat,Cat,Domestic Short Hair,,True,,,,Adult,Female,Medium,,Cat Condo #10,adoptable,False,False,False,False,True,,,,animalcontrol@ci.greenville.tx.us,(903) 457-2990,Greenville,TX,75402,,US,2024-11-05T05:08:57+0000,225.2375
73835251,TX677,Bird,Chicken,Chicken,,False,,,,Young,Male,Medium,,Rooster 1,adoptable,False,False,,False,False,,,,animalcontrol@ci.greenville.tx.us,(903) 457-2990,Greenville,TX,75402,,US,2024-11-05T05:08:57+0000,225.2375
73835257,TX677,Bird,Chicken,Chicken,,False,,,,Young,Male,Medium,,Rooster 2,adoptable,False,False,,False,False,,,,animalcontrol@ci.greenville.tx.us,(903) 457-2990,Greenville,TX,75402,,US,2024-11-05T05:08:57+0000,225.2375
73835261,TX677,Cat,Cat,Domestic Long Hair,,True,,,,Young,Female,Medium,,Cat Condo #13 Susan,adoptable,False,False,False,False,True,,False,,animalcontrol@ci.greenville.tx.us,(903) 457-2990,Greenville,TX,75402,,US,2024-11-05T05:08:57+0000,225.2375
73835252,TX677,Dog,Dog,Labrador Retriever,Mixed Breed,True,,,,Young,Female,Medium,,Dog Kennel #30 Snow,adoptable,False,False,,False,True,,,,animalcontrol@ci.greenville.tx.us,(903) 457-2990,Greenville,TX,75402,,US,2024-11-05T05:08:57+0000,225.2375
73835254,TX677,Dog,Dog,Catahoula Leopard Dog,Mixed Breed,True,,,,Adult,Male,Medium,,Dog Kennel # 8,adoptable,False,False,,False,True,,,,animalcontrol@ci.greenville.tx.us,(903) 457-2990,Greenville,TX,75402,,US,2024-11-05T05:08:57+0000,225.2375
73835241,TX677,Dog,Dog,Great Pyrenees,Mixed Breed,True,,,,Young,Male,Large,,Dog Kennel #33,adoptable,False,False,,False,True,,,,animalcontrol@ci.greenville.tx.us,(903) 457-2990,Greenville,TX,75402,,US,2024-11-05T05:08:57+0000,225.2375
73835240,TX677,Dog,Dog,Great Pyrenees,Mixed Breed,True,,,,Young,Female,Large,,Dog Kennel #2,adoptable,False,False,,False,True,,,,animalcontrol@ci.greenville.tx.us,(903) 457-2990,Greenville,TX,75402,,US,2024-11-05T05:08:57+0000,225.2375
73835166,TX1421,Cat,Cat,Domestic Short Hair,Russian Blue,True,Blue Point,,,Baby,Male,Medium,Short,Shade,adoptable,False,True,False,False,True,True,,True,adopt@tmhpr.com,,Richardson,TX,75080,48113,US,2024-11-05T04:47:10+0000,188.7775
73835167,TX1421,Cat,Cat,American Shorthair,,True,Black & White / Tuxedo,,,Baby,Male,Medium,Short,Bayou,adoptable,True,True,False,False,True,True,,True,adopt@tmhpr.com,,Richardson,TX,75080,48113,US,2024-11-05T04:47:10+0000,188.7775
73835164,TX1421,Cat,Cat,Domestic Short Hair,,True,,,,Baby,Female,Medium,Short,Lydia,adoptable,True,True,False,False,True,True,True,True,adopt@tmhpr.com,,Richardson,TX,75080,48113,US,2024-11-05T04:47:10+0000,188.7775
73835165,TX1421,Cat,Cat,Domestic Short Hair,,True,Black & White / Tuxedo,,,Adult,Female,Medium,Short,Oreo,adoptable,True,True,False,False,True,True,,True,adopt@tmhpr.com,,Richardson,TX,75080,48113,US,2024-11-05T04:47:10+0000,188.7775
73835163,TX1421,Cat,Cat,Calico,American Shorthair,True,,,,Baby,Female,Medium,Short,Gumbo,adoptable,False,True,False,False,True,,,True,adopt@tmhpr.com,,Richardson,TX,75080,48113,US,2024-11-05T04:47:09+0000,188.7775
73835162,TX1421,Cat,Cat,Domestic Short Hair,Tabby,True,Gray & White,,,Baby,Male,Medium,,Ghost,adoptable,False,True,False,False,True,True,,True,adopt@tmhpr.com,,Richardson,TX,75080,48113,US,2024-11-05T04:47:09+0000,188.7775
73835161,TX1421,Cat,Cat,Domestic Short Hair,,True,Gray & White,,,Adult,Female,Medium,Short,Astrid,adoptable,True,True,False,False,True,True,,True,adopt@tmhpr.com,,Richardson,TX,75080,48113,US,2024-11-05T04:47:09+0000,188.7775
73835076,OK37,Dog,Dog,Pit Bull Terrier,,True,,,,Adult,Male,Medium,,Brewster FosterHome 7YearsYoung*SeeVideos*,adoptable,True,True,,False,True,True,True,True,animalwelfare@okc.gov,(405) 297-3100,Oklahoma City,OK,73129,40109,US,2024-11-05T04:43:50+0000,307.0487
73835085,TX1382,Dog,Dog,Labrador Retriever,Boxer,True,,,,Baby,Female,Large,,Amelia,adoptable,True,False,,False,True,True,True,True,info@rockwalladoptions.com,972-771-7750   ,Rockwall,TX,75087,48397,US,2024-11-05T04:43:23+0000,201.6775
73834942,TX2269,Dog,Dog,Anatolian Shepherd,Golden Retriever,True,Yellow / Tan / Blond / Fawn,White / Cream,,Adult,Female,Large,Medium,Mabel the Water loving Socialite,adoptable,True,True,,False,True,True,True,False,michelleboswell@threelittlepittiesrescue.org,,Austin,TX,78705,48453,US,2024-11-05T04:41:22+0000,111.3549
73835038,LA407,Dog,Dog,Siberian Husky,,False,,,,Adult,Female,Large,,Allie,adoptable,False,True,,False,False,True,True,,petsavers@petsaversshreveport.org,(318) 636-0400,Shreveport,LA,71119,22017,US,2024-11-05T04:32:13+0000,327.3998
73834997,TX46,Cat,Cat,Domestic Short Hair,,False,,,,Young,Male,Small,,Jeremy,adoptable,True,False,False,False,False,,,,adopt@adltexas.org,(210) 655-1481,San Antonio,TX,78217,48029,US,2024-11-05T04:27:35+0000,128.0079
73834868,TX2338,Dog,Dog,Husky,Labrador Retriever,True,"Tricolor (Brown, Black, & White)",,,Baby,Male,Medium,Short,Spades,adoptable,False,False,,False,True,,,,fuzzytexaninfo@gmail.com,(512) 766-7374,San Antonio,TX,78244,48029,US,2024-11-05T04:12:21+0000,133.9904
73834863,TX2338,Dog,Dog,Husky,Labrador Retriever,True,"Tricolor (Brown, Black, & White)",,,Baby,Male,Medium,Short,Spades,adoptable,False,False,,False,True,,,,fuzzytexaninfo@gmail.com,(512) 766-7374,Fort Worth,TX,76179,48439,US,2024-11-05T04:11:37+0000,156.7534
73834801,TX2338,Dog,Dog,Husky,Labrador Retriever,True,"Tricolor (Brown, Black, & White)",,,Baby,Male,Medium,Short,Spades,adoptable,False,False,,False,True,,True,,fuzzytexaninfo@gmail.com,(512) 766-7374,Houston,TX,77070,48201,US,2024-11-05T04:11:01+0000,235.8927
73834832,TX190,Dog,Dog,Great Pyrenees,,False,,,,Young,Female,Large,,Holly Molly Olly! SAT,adoptable,True,True,,False,False,True,True,True,info@txpyrs.org,(877) 746-9508,San Antonio,TX,78255,48029,US,2024-11-05T04:05:34+0000,116.4173
73834788,TX2338,Dog,Dog,Husky,Labrador Retriever,True,Black,White / Cream,,Baby,Male,Medium,Short,Rummy,adoptable,False,False,,False,True,,,,fuzzytexaninfo@gmail.com,(512) 766-7374,San Antonio,TX,78244,48029,US,2024-11-05T04:02:34+0000,133.9904
73834770,TX2338,Dog,Dog,Husky,Labrador Retriever,True,Black,White / Cream,,Baby,Male,Medium,Short,Rummy,adoptable,False,False,,False,True,,,,fuzzytexaninfo@gmail.com,(512) 766-7374,Fort Worth,TX,76179,48439,US,2024-11-05T04:01:59+0000,156.7534
73834735,TX2338,Dog,Dog,Husky,Labrador Retriever,True,Black,White / Cream,,Baby,Male,Medium,Short,Rummy,adoptable,False,False,,False,True,,True,,fuzzytexaninfo@gmail.com,(512) 766-7374,Houston,TX,77070,48201,US,2024-11-05T04:01:18+0000,235.8927
73834733,TX2467,Dog,Dog,Pointer,Labrador Retriever,True,"Tricolor (Brown, Black, & White)",,,Baby,Male,Medium,Short,Baxter,adoptable,False,True,,False,True,True,True,,waitingunderthewillow@gmail.com,713-962-9813,Houston,TX,77035,48201,US,2024-11-05T03:57:04+0000,249.705
73834565,TX26,Dog,Dog,Pit Bull Terrier,Mixed Breed,True,,,,Adult,Male,Large,,57214537,adoptable,False,False,,False,False,,,,fwaccadopt@fortworthtexas.gov,(817) 392-1234,Fort Worth,TX,76119,48439,US,2024-11-05T03:35:59+0000,153.6664
73834566,TX26,Dog,Dog,Husky,Mixed Breed,True,,,,Adult,Male,Large,,Flynn,adoptable,False,False,,False,False,,,,fwaccadopt@fortworthtexas.gov,(817) 392-1234,Fort Worth,TX,76119,48439,US,2024-11-05T03:35:59+0000,153.6664
73834564,TX26,Dog,Dog,German Shepherd Dog,Mixed Breed,True,,,,Adult,Male,Large,,57214491,adoptable,False,False,,False,False,,,,fwaccadopt@fortworthtexas.gov,(817) 392-1234,Fort Worth,TX,76119,48439,US,2024-11-05T03:35:58+0000,153.6664
73834533,TX2298,Cat,Cat,Tabby,Domestic Short Hair,True,,,,Baby,Male,Medium,,Luigi,adoptable,False,True,False,False,False,True,,True,atascosaanimalallies@gmail.com,(830) 570-7068,Pleasanton,TX,78064,48013,US,2024-11-05T03:34:34+0000,164.3651
73834536,TX2298,Cat,Cat,Tabby,Domestic Short Hair,True,Orange & White,,,Baby,Male,Small,,Gatsby,adoptable,False,True,False,False,False,True,,True,atascosaanimalallies@gmail.com,(830) 570-7068,Pleasanton,TX,78064,48013,US,2024-11-05T03:34:34+0000,164.3651
73834535,TX2298,Cat,Cat,Tabby,Tortoiseshell,True,,,,Baby,Female,Small,,Scamp,adoptable,False,True,False,False,False,True,,True,atascosaanimalallies@gmail.com,(830) 570-7068,Pleasanton,TX,78064,48013,US,2024-11-05T03:34:34+0000,164.3651
73834531,TX2298,Cat,Cat,Tabby,Domestic Short Hair,True,,,,Adult,Female,Small,,Bliss,adoptable,False,True,False,False,False,True,,True,atascosaanimalallies@gmail.com,(830) 570-7068,Pleasanton,TX,78064,48013,US,2024-11-05T03:34:34+0000,164.3651
73834500,TX2338,Dog,Dog,Terrier,Miniature Schnauzer,True,White / Cream,,,Young,Male,Small,Long,Lucky,adoptable,True,False,,False,True,,,,fuzzytexaninfo@gmail.com,(512) 766-7374,San Antonio,TX,78244,48029,US,2024-11-05T03:34:05+0000,133.9904
73834477,TX2338,Dog,Dog,Terrier,Miniature Schnauzer,True,White / Cream,,,Young,Male,Small,Long,Lucky,adoptable,True,False,,False,True,,,,fuzzytexaninfo@gmail.com,(512) 766-7374,Fort Worth,TX,76179,48439,US,2024-11-05T03:33:36+0000,156.7534
73834466,TX95,Dog,Dog,Mixed Breed,,False,,,,Young,Female,Medium,,Vanilla,adoptable,False,False,,False,False,,,,info@hchstexas.com,(512) 793-5463,Buchanan Dam,TX,78609,48299,US,2024-11-05T03:33:02+0000,58.4709
73834467,TX95,Dog,Dog,Mixed Breed,,False,,,,Adult,Male,Medium,,Starsky,adoptable,False,False,,False,False,,,,info@hchstexas.com,(512) 793-5463,Buchanan Dam,TX,78609,48299,US,2024-11-05T03:33:02+0000,58.4709
73834275,TX2338,Dog,Dog,Terrier,Miniature Schnauzer,True,White / Cream,,,Young,Male,Small,Long,Lucky,adoptable,True,False,,False,True,,True,True,fuzzytexaninfo@gmail.com,(512) 766-7374,Houston,TX,77070,48201,US,2024-11-05T03:32:55+0000,235.8927
73834462,KS306,Dog,Dog,Boston Terrier,Mixed Breed,True,Black,Yellow / Tan / Blond / Fawn,,Young,Female,Small,,Downtown Julie Brown,adoptable,False,False,,False,True,,,,bbapplications1@gmail.com,,Wichita,KS,67278,20173,US,2024-11-05T03:32:42+0000,458.015
73834307,TX2715,Dog,Dog,Black Mouth Cur,,True,Brown / Chocolate,,,Adult,Female,Medium,Short,Kira,adoptable,True,True,,False,True,True,True,,mariab77422@yahoo.com,(979) 451-4086,HOUSTON,TX,77018,48201,US,2024-11-05T03:26:17+0000,247.9182
73834423,TX2269,Dog,Dog,German Shepherd Dog,Labrador Retriever,True,Black,Yellow / Tan / Blond / Fawn,,Baby,Female,Medium,Medium,Darla the Dashing Sweet Girl,adoptable,True,False,,False,True,True,True,True,tim@threelittlepittiesrescue.org,,Friendswood,TX,77546,48167,US,2024-11-05T03:23:42+0000,269.093
73834416,TX2269,Dog,Dog,German Shepherd Dog,Labrador Retriever,True,Black,Yellow / Tan / Blond / Fawn,,Baby,Female,Medium,Medium,Martina the Merriest Girl,adoptable,True,False,,False,True,True,True,True,tim@threelittlepittiesrescue.org,,Austin,TX,78705,48453,US,2024-11-05T03:21:55+0000,111.3549
73834366,TX2269,Dog,Dog,German Shepherd Dog,Labrador Retriever,True,Black,Yellow / Tan / Blond / Fawn,,Baby,Male,Medium,Medium,Cooper Crane Cutest Little Guy,adoptable,True,False,,False,True,True,True,True,tim@threelittlepittiesrescue.org,,Austin,TX,78705,48453,US,2024-11-05T03:16:00+0000,111.3549
73834351,TX2467,Dog,Dog,Mixed Breed,,True,Black,White / Cream,,Young,Male,Medium,Medium,Tito*,adoptable,True,False,,False,True,True,True,,waitingunderthewillow@gmail.com,713-962-9813,Houston,TX,77035,48201,US,2024-11-05T03:14:33+0000,249.705
73834312,TX2269,Dog,Dog,German Shepherd Dog,Labrador Retriever,True,Black,Yellow / Tan / Blond / Fawn,,Baby,Female,Medium,Medium,Martina the Merriest Girl,adoptable,True,False,,False,True,True,True,True,tim@threelittlepittiesrescue.org,,Friendswood,TX,77546,48167,US,2024-11-05T03:10:34+0000,269.093
73834297,TX2269,Dog,Dog,German Shepherd Dog,Labrador Retriever,True,Black,Yellow / Tan / Blond / Fawn,,Baby,Male,Medium,Medium,Rivet the Regal Sweet Boy,adoptable,True,False,,False,True,True,True,True,tim@threelittlepittiesrescue.org,,Austin,TX,78705,48453,US,2024-11-05T03:08:32+0000,111.3549
73834167,TX2269,Dog,Dog,German Shepherd Dog,Labrador Retriever,True,Black,Yellow / Tan / Blond / Fawn,,Baby,Male,Medium,Medium,Cooper Crane Cutest Little Guy,adoptable,True,False,,False,True,True,True,True,tim@threelittlepittiesrescue.org,,Friendswood,TX,77546,48167,US,2024-11-05T02:57:18+0000,269.093
73834150,TX268,Cat,Cat,Domestic Short Hair,,True,,,,Young,Male,Small,,Mike,adoptable,True,False,False,False,True,,,,,(915) 532-6971,El Paso,TX,79906,48141,US,2024-11-05T02:53:44+0000,424.42
73834148,TX268,Cat,Cat,Domestic Short Hair,,True,,,,Young,Male,Small,,Oswald,adoptable,True,False,False,False,True,,,,,(915) 532-6971,El Paso,TX,79906,48141,US,2024-11-05T02:53:40+0000,424.42
73834132,TX2269,Dog,Dog,German Shepherd Dog,Labrador Retriever,True,Black,Yellow / Tan / Blond / Fawn,,Baby,Male,Medium,Medium,Bolt the Brave Little Pup,adoptable,True,False,,False,True,True,True,True,tim@threelittlepittiesrescue.org,,Austin,TX,78705,48453,US,2024-11-05T02:53:17+0000,111.3549
73834131,TX268,Dog,Dog,Terrier,,True,,,,Adult,Male,Small,,Vader,adoptable,True,False,,False,True,,,,,(915) 532-6971,El Paso,TX,79906,48141,US,2024-11-05T02:52:27+0000,424.42
73834107,TX2269,Dog,Dog,German Shepherd Dog,Labrador Retriever,True,Black,Yellow / Tan / Blond / Fawn,,Baby,Male,Medium,Medium,Rivet the Regal Sweet Boy,adoptable,True,False,,False,True,True,True,True,tim@threelittlepittiesrescue.org,,Friendswood,TX,77546,48167,US,2024-11-05T02:50:33+0000,269.093
73834096,TX2687,Dog,Dog,Black Labrador Retriever,,False,Black,,,Young,Male,Medium,,Remy,adoptable,True,False,,False,True,,True,False,adoptions@fixwesttexas.org,,Midland,TX,79707,48329,US,2024-11-05T02:48:41+0000,183.9503
73834063,TX2269,Dog,Dog,German Shepherd Dog,Labrador Retriever,True,Black,Yellow / Tan / Blond / Fawn,,Baby,Male,Medium,Medium,Brick the Bubbly Boy,adoptable,True,False,,False,True,True,True,True,tim@threelittlepittiesrescue.org,,Austin,TX,78705,48453,US,2024-11-05T02:46:32+0000,111.3549
73832994,TX1774,Small & Furry,Guinea Pig,Guinea Pig,,False,Black,White,,Adult,Female,Large,Short,Sweetie,adoptable,False,False,,False,False,,,,secondchancecavyrescue@gmail.com,(210) 900-7749,San Antonio,TX,78212,48029,US,2024-11-05T02:43:09+0000,131.6774
73834024,TX2467,Dog,Dog,Mixed Breed,,True,Golden,White / Cream,,Young,Female,Medium,Medium,Turquoise,adoptable,False,False,,False,False,True,True,,waitingunderthewillow@gmail.com,713-962-9813,Houston,TX,77035,48201,US,2024-11-05T02:38:48+0000,249.705
73834018,TX26,Dog,Dog,Terrier,Mixed Breed,True,,,,Adult,Male,Medium,,57135971,adoptable,False,False,,False,False,,,,fwaccadopt@fortworthtexas.gov,(817) 392-1234,Fort Worth,TX,76119,48439,US,2024-11-05T02:36:43+0000,153.6664
73834017,TX26,Dog,Dog,Shepherd,Mixed Breed,True,,,,Adult,Male,Medium,,Ruger,adoptable,True,False,,False,False,,,,fwaccadopt@fortworthtexas.gov,(817) 392-1234,Fort Worth,TX,76119,48439,US,2024-11-05T02:36:41+0000,153.6664
73834014,TX26,Dog,Dog,American Bulldog,Mixed Breed,True,,,,Adult,Female,Medium,,57213767,adoptable,False,False,,False,False,,,,fwaccadopt@fortworthtexas.gov,(817) 392-1234,Fort Worth,TX,76119,48439,US,2024-11-05T02:36:40+0000,153.6664
73834012,TX26,Dog,Dog,Pit Bull Terrier,Mixed Breed,True,,,,Adult,Male,Large,,Chapo,adoptable,False,False,,False,False,,,,fwaccadopt@fortworthtexas.gov,(817) 392-1234,Fort Worth,TX,76119,48439,US,2024-11-05T02:36:38+0000,153.6664
73834011,TX26,Dog,Dog,Shepherd,Pit Bull Terrier,True,,,,Adult,Male,Large,,Buck,adoptable,False,False,,False,False,,,,fwaccadopt@fortworthtexas.gov,(817) 392-1234,Fort Worth,TX,76119,48439,US,2024-11-05T02:36:37+0000,153.6664
73833961,TX2269,Dog,Dog,German Shepherd Dog,Labrador Retriever,True,Black,Yellow / Tan / Blond / Fawn,,Baby,Male,Medium,Medium,Bolt the Brave Little Pup,adoptable,True,False,,False,True,True,True,True,tim@threelittlepittiesrescue.org,,Friendswood,TX,77546,48167,US,2024-11-05T02:33:09+0000,269.093
73833934,TX2269,Dog,Dog,German Shepherd Dog,Labrador Retriever,True,Black,Yellow / Tan / Blond / Fawn,,Baby,Male,Medium,Medium,Steel the Splendid Sweet Boy,adoptable,True,False,,False,True,True,True,True,tim@threelittlepittiesrescue.org,,Austin,TX,78705,48453,US,2024-11-05T02:28:38+0000,111.3549
73833876,TX2269,Dog,Dog,German Shepherd Dog,Labrador Retriever,True,Black,Yellow / Tan / Blond / Fawn,,Baby,Male,Medium,Medium,Brick the Bubbly Boy,adoptable,True,False,,False,True,True,True,True,tim@threelittlepittiesrescue.org,,Friendswood,TX,77546,48167,US,2024-11-05T02:25:18+0000,269.093
73833845,TX2338,Dog,Dog,Rat Terrier,Chihuahua,True,"Tricolor (Brown, Black, & White)",,,Adult,Male,Small,Short,Gizmo,adoptable,True,True,,False,True,True,,,fuzzytexaninfo@gmail.com,(512) 766-7374,Fort Worth,TX,76179,48439,US,2024-11-05T02:17:41+0000,156.7534
